Operator,Mode,Vehicle,Origin,Destination,Departure Date,Departure Time,Arrival Time,Return Date,Accommodation,Price,Additional Price,Tickets Available,Rate Tier,Has Bed
Starlite,ferry,,Roxas Mindoro,Caticlan,04/09/2026,18:00,22:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,04/09/2026,18:00,22:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,04/09/2026,18:00,22:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,04/09/2026,18:00,22:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,04/09/2026,18:00,22:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,04/09/2026,23:00,03:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,04/09/2026,23:00,03:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,04/09/2026,23:00,03:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,04/09/2026,23:00,03:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,04/09/2026,23:00,03:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,02:00,06:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,02:00,06:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,02:00,06:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,02:00,06:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,02:00,06:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,06:00,10:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,06:00,10:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,06:00,10:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,06:00,10:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,06:00,10:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,11:00,15:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,11:00,15:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,11:00,15:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,11:00,15:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,11:00,15:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,14:00,18:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,14:00,18:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,14:00,18:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,14:00,18:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,14:00,18:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,18:00,22:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,18:00,22:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,18:00,22:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,18:00,22:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,18:00,22:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,23:00,03:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,23:00,03:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,23:00,03:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,23:00,03:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,05/09/2026,23:00,03:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,02:00,06:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,02:00,06:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,02:00,06:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,02:00,06:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,02:00,06:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,06:00,10:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,06:00,10:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,06:00,10:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,06:00,10:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,06:00,10:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,11:00,15:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,11:00,15:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,11:00,15:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,11:00,15:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,11:00,15:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,14:00,18:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,14:00,18:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,14:00,18:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,14:00,18:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,14:00,18:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,18:00,22:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,18:00,22:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,18:00,22:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,18:00,22:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,18:00,22:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,23:00,03:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,23:00,03:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,23:00,03:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,23:00,03:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,06/09/2026,23:00,03:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,02:00,06:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,02:00,06:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,02:00,06:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,02:00,06:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,02:00,06:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,06:00,10:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,06:00,10:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,06:00,10:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,06:00,10:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,06:00,10:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,11:00,15:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,11:00,15:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,11:00,15:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,11:00,15:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,11:00,15:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,14:00,18:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,14:00,18:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,14:00,18:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,14:00,18:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,14:00,18:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,18:00,22:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,18:00,22:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,18:00,22:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,18:00,22:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,18:00,22:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,23:00,03:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,23:00,03:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,23:00,03:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,23:00,03:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,07/09/2026,23:00,03:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,02:00,06:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,02:00,06:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,02:00,06:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,02:00,06:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,02:00,06:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,06:00,10:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,06:00,10:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,06:00,10:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,06:00,10:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,06:00,10:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,11:00,15:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,11:00,15:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,11:00,15:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,11:00,15:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,11:00,15:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,14:00,18:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,14:00,18:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,14:00,18:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,14:00,18:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,14:00,18:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,18:00,22:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,18:00,22:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,18:00,22:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,18:00,22:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,18:00,22:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,23:00,03:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,23:00,03:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,23:00,03:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,23:00,03:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,08/09/2026,23:00,03:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,02:00,06:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,02:00,06:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,02:00,06:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,02:00,06:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,02:00,06:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,06:00,10:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,06:00,10:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,06:00,10:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,06:00,10:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,06:00,10:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,11:00,15:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,11:00,15:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,11:00,15:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,11:00,15:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,11:00,15:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,14:00,18:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,14:00,18:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,14:00,18:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,14:00,18:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,14:00,18:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,18:00,22:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,18:00,22:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,18:00,22:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,18:00,22:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,18:00,22:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,23:00,03:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,23:00,03:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,23:00,03:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,23:00,03:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,09/09/2026,23:00,03:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,10/09/2026,02:00,06:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,10/09/2026,02:00,06:00,,Economy Bed Bunk,1340,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,10/09/2026,02:00,06:00,,Tourist Bed Bunk,1550,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,10/09/2026,02:00,06:00,,Cabin,1750,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,10/09/2026,02:00,06:00,,VIP Room 2-3pax,4400,0,50,regular,1
Starlite,ferry,,Roxas Mindoro,Caticlan,10/09/2026,06:00,10:00,,Reclining Seat,1340,0,50,regular,0
Starlite,ferry,,Roxas Mindoro,Caticlan,10/09/2026,06:00,10:00,,Economy Bed Bunk,1340,0,50,regular,1
